Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.09,0.001,0.03,0.010618437,0.02114847,5,1.25,0.875,0.770833333,0.7125,0.708333333,0.678571429,0.642857143,0.597222222,0.580555556,0.572727273,0.566287879,0.578525641,0.556318681,0.526190476,0.510416667,0.507352941,0.491830065,0.484649123,0.488157895,0.480357143,0.284435354
0.09,0.003,0.03,0.007041566,0.026519957,7,4.125,3.083333333,2.6875,2.55,2.333333333,2.232142857,2.107142857,2.045138889,1.952777778,1.961363636,1.893939394,1.830128205,1.763736264,1.723809524,1.686458333,1.650735294,1.623366013,1.597222222,1.556578947,1.501785714,0.143133207
0.09,0.005,0.03,0.001111111,0.034568618,10,5.375,4.416666667,4.0625,3.675,3.325,3.05952381,2.866071429,2.729166667,2.580555556,2.497727273,2.426136364,2.376602564,2.287087912,2.189285714,2.113541667,2.039522059,1.963235294,1.886695906,1.819736842,1.766071429,0.15277642
0.1,0.001,0.03,0.008808439,0.003434941,5,1,1.125,0.916666667,0.9125,0.941666667,0.898809524,0.852678571,0.90625,0.875,0.845454545,0.852272727,0.838141026,0.811813187,0.814285714,0.80625,0.801470588,0.776143791,0.769736842,0.751973684,0.7375,0.224884722
0.1,0.003,0.03,0.006018714,0.007064631,9,4.75,4.166666667,3.958333333,3.7,3.65,3.732142857,3.620535714,3.409722222,3.208333333,3.031818182,2.854166667,2.681089744,2.517857143,2.369047619,2.234375,2.111213235,2.017156863,1.918128655,1.831578947,1.748214286,0.131366954
0.1,0.005,0.03,0.006337991,0.011782817,11,8.875,7.208333333,6.354166667,5.825,5.466666667,5.029761905,4.665178571,4.336805556,3.980555556,3.677272727,3.397727273,3.169871795,2.967032967,2.788095238,2.633333333,2.495404412,2.366830065,2.253654971,2.156578947,2.066666667,0.118644514
0.11,0.001,0.03,0.002244074,0.01197364,5,0.875,0.958333333,0.958333333,0.9375,1.033333333,1.005952381,0.950892857,0.923611111,0.936111111,0.952272727,0.954545455,0.931089744,0.923076923,0.894047619,0.860416667,0.829044118,0.801470588,0.787280702,0.761842105,0.731547619,0.217337426
0.11,0.003,0.03,0.005015974,0.010135956,12,6.75,6.958333333,6.583333333,5.9125,5.45,4.916666667,4.495535714,4.104166667,3.752777778,3.438636364,3.189393939,2.971153846,2.76510989,2.579761905,2.417708333,2.279411765,2.154411765,2.043859649,1.944736842,1.857738095,0.135493344
0.11,0.005,0.03,0.003535534,0.006527283,18,12,10.66666667,9.354166667,8,6.766666667,5.821428571,5.142857143,4.576388889,4.091666667,3.718181818,3.428030303,3.166666667,2.957417582,2.766666667,2.597916667,2.453125,2.324346405,2.205409357,2.114473684,2.026785714,0.157647395
0.09,0.001,0.03,0.01103063,0.026051573,5,1.25,0.791666667,0.6875,0.6625,0.583333333,0.56547619,0.526785714,0.503472222,0.508333333,0.486363636,0.484848485,0.47275641,0.450549451,0.441666667,0.427083333,0.417279412,0.424019608,0.421783626,0.411184211,0.407738095,0.313984748
0.09,0.003,0.03,0.002029371,0.02999863,7,3,2.5,2.208333333,2.2375,2.191666667,2.136904762,2.026785714,1.986111111,1.9,1.847727273,1.831439394,1.810897436,1.798076923,1.770238095,1.71875,1.675551471,1.630718954,1.582602339,1.533552632,1.480357143,0.15261446
0.09,0.005,0.03,0.011453346,0.025639924,9,5.375,4.583333333,3.708333333,3.475,3.375,3.214285714,3.035714286,2.892361111,2.816666667,2.711363636,2.623106061,2.536858974,2.423076923,2.305952381,2.203125,2.109375,2.017973856,1.932017544,1.857894737,1.785714286,0.136400521
0.1,0.001,0.03,0.000726215,0.017096664,5,1.125,1.083333333,1.041666667,0.8875,0.858333333,0.857142857,0.839285714,0.822916667,0.780555556,0.743181818,0.71969697,0.72275641,0.706043956,0.691666667,0.677083333,0.655330882,0.652777778,0.633040936,0.610526316,0.607142857,0.241371196
0.1,0.003,0.03,0.00678842,0.005387222,11,5.75,5.375,5.104166667,5.15,4.658333333,4.238095238,3.897321429,3.607638889,3.352777778,3.143181818,2.943181818,2.751602564,2.583791209,2.427380952,2.297916667,2.170955882,2.06372549,1.966374269,1.876973684,1.794047619,0.140750518
0.1,0.005,0.03,0.005695438,0.024496612,12,7.125,5.708333333,5.166666667,5.125,4.866666667,4.642857143,4.392857143,4.055555556,3.75,3.515909091,3.293560606,3.094551282,2.903846154,2.729761905,2.586458333,2.454963235,2.337418301,2.238304094,2.139473684,2.058333333,0.139234531
0.11,0.001,0.03,0.007386643,0.007771261,7,1.625,1.666666667,1.4375,1.4125,1.266666667,1.238095238,1.15625,1.128472222,1.066666667,1.027272727,0.982954545,0.947115385,0.931318681,0.883333333,0.863541667,0.836397059,0.816176471,0.793859649,0.772368421,0.755952381,0.244685879
0.11,0.003,0.03,0.002879378,0.009486881,12,7.75,6.75,6.166666667,5.725,5.316666667,4.904761905,4.513392857,4.149305556,3.777777778,3.45,3.183712121,2.951923077,2.751373626,2.567857143,2.420833333,2.287683824,2.16503268,2.05628655,1.966447368,1.885119048,0.135226748
0.11,0.005,0.03,0.007071068,0.010510577,19,12.625,10.91666667,9.166666667,7.9,6.766666667,5.875,5.15625,4.583333333,4.105555556,3.745454545,3.428030303,3.165064103,2.945054945,2.754761905,2.5875,2.449448529,2.324346405,2.213450292,2.117105263,2.026785714,0.164002148
0.09,0.001,0.03,0.003390526,0.028790638,5,0.75,0.791666667,0.875,0.7625,0.691666667,0.696428571,0.625,0.597222222,0.577777778,0.540909091,0.522727273,0.522435897,0.501373626,0.491666667,0.485416667,0.464154412,0.449346405,0.437865497,0.421710526,0.40952381,0.300943909
0.09,0.003,0.03,0.004366062,0.027266666,9,3,2.625,2.645833333,2.45,2.308333333,2.291666667,2.098214286,1.989583333,1.911111111,1.834090909,1.791666667,1.753205128,1.722527473,1.682142857,1.701041667,1.680147059,1.629084967,1.582602339,1.536842105,1.498214286,0.1846862
0.09,0.005,0.03,0.0325,0.030984201,12,5.5,4.291666667,3.75,3.675,3.475,3.244047619,3.044642857,2.930555556,2.825,2.711363636,2.585227273,2.514423077,2.409340659,2.307142857,2.210416667,2.113051471,2.02124183,1.936403509,1.866447368,1.801785714,0.173378443
0.1,0.001,0.03,0.003322883,0.016684808,6,1.25,1,1,0.9625,0.9,0.839285714,0.790178571,0.760416667,0.772222222,0.761363636,0.744318182,0.719551282,0.710164835,0.695238095,0.694791667,0.704044118,0.709150327,0.697368421,0.677631579,0.673809524,0.271960408
0.1,0.003,0.03,0.00225347,0.013722335,9,5.625,4.125,3.791666667,3.5375,3.466666667,3.357142857,3.258928571,3.072916667,2.886111111,2.790909091,2.695075758,2.573717949,2.43956044,2.304761905,2.1875,2.077205882,1.982843137,1.899122807,1.811184211,1.730952381,0.135107209
0.1,0.005,0.03,0.002850439,0.010436964,11,6.875,6.791666667,6.645833333,6.0125,5.466666667,5.06547619,4.741071429,4.357638889,3.969444444,3.656818182,3.384469697,3.150641026,2.961538462,2.775,2.617708333,2.478860294,2.347222222,2.235380117,2.1375,2.046428571,0.121256395
0.11,0.001,0.03,0.00513281,0.007847662,5,1,1.291666667,1.1875,1.1625,1.141666667,1.142857143,1.133928571,1.09375,1.055555556,1.045454545,0.981060606,0.959935897,0.928571429,0.902380952,0.882291667,0.862132353,0.840686275,0.810672515,0.789473684,0.760714286,0.200217847
0.11,0.003,0.03,0.005153882,0.012522079,14,8.375,6.958333333,6.104166667,5.4375,5,4.553571429,4.196428571,3.899305556,3.652777778,3.393181818,3.160984848,2.943910256,2.73489011,2.552380952,2.398958333,2.264705882,2.147875817,2.043128655,1.947368421,1.861904762,0.156204022
0.11,0.005,0.03,0.009013878,0.010576851,19,13.75,10.45833333,9.041666667,7.7125,6.691666667,5.755952381,5.080357143,4.527777778,4.105555556,3.736363636,3.435606061,3.184294872,2.979395604,2.786904762,2.619791667,2.46875,2.347222222,2.237573099,2.140789474,2.061904762,0.163620448
0.09,0.001,0.03,0.006249946,0.021335885,5,0.625,0.583333333,0.6875,0.625,0.575,0.511904762,0.459821429,0.458333333,0.461111111,0.443181818,0.4375,0.429487179,0.440934066,0.432142857,0.427083333,0.420036765,0.411764706,0.409356725,0.414473684,0.411904762,0.340950861
0.09,0.003,0.03,0.005024938,0.034324526,8,4.125,2.791666667,2.375,2.3125,2.15,2.071428571,1.995535714,1.902777778,1.836111111,1.843181818,1.810606061,1.769230769,1.711538462,1.68452381,1.63125,1.594669118,1.56372549,1.532163743,1.501973684,1.457142857,0.167855554
0.09,0.005,0.03,0.014054567,0.015902743,10,4.625,3.875,3.6875,3.4,3.25,3.160714286,3.138392857,3.118055556,3.013888889,2.881818182,2.751893939,2.612179487,2.483516484,2.35952381,2.252083333,2.155330882,2.053921569,1.974415205,1.886842105,1.810119048,0.150398114
0.1,0.001,0.03,0.018068222,0.033534911,5,0.875,0.666666667,0.583333333,0.6375,0.583333333,0.56547619,0.571428571,0.552083333,0.511111111,0.479545455,0.484848485,0.482371795,0.465659341,0.442857143,0.454166667,0.447610294,0.445261438,0.450292398,0.444736842,0.438690476,0.320883629
0.1,0.003,0.03,0.007766595,0.021088448,9,4.875,4.125,3.6875,3.4375,3.166666667,2.970238095,2.8125,2.680555556,2.6,2.559090909,2.498106061,2.418269231,2.320054945,2.227380952,2.1375,2.040441176,1.950163399,1.863304094,1.782236842,1.708928571,0.143174316
0.1,0.005,0.03,0.025495098,0.02522621,15,7.625,6.208333333,5.0625,5.0625,4.825,4.767857143,4.540178571,4.184027778,3.861111111,3.584090909,3.321969697,3.120192308,2.921703297,2.755952381,2.609375,2.470588235,2.349673203,2.242690058,2.155263158,2.06547619,0.165319346
0.11,0.001,0.03,0.005475262,0.008228541,5,2.25,1.666666667,1.4375,1.5125,1.458333333,1.351190476,1.272321429,1.208333333,1.116666667,1.075,1.026515152,0.974358974,0.953296703,0.939285714,0.922916667,0.914522059,0.891339869,0.864766082,0.833552632,0.8125,0.175552146
0.11,0.003,0.03,0.001374369,0.010815396,12,7.875,6.791666667,6.4375,5.9625,5.35,4.952380952,4.522321429,4.118055556,3.772222222,3.454545455,3.195075758,2.979166667,2.770604396,2.59047619,2.43125,2.290441176,2.168300654,2.063596491,1.965131579,1.87797619,0.133976104
0.11,0.005,0.03,0.005270463,0.004962419,17,14.25,11.29166667,9.354166667,8.05,6.791666667,5.886904762,5.160714286,4.583333333,4.125,3.75,3.450757576,3.190705128,2.960164835,2.767857143,2.608333333,2.461397059,2.330065359,2.21125731,2.108552632,2.031547619,0.14609318
0.09,0.001,0.03,0.013225285,0.022038476,5,1.625,1.208333333,0.979166667,0.9,0.9,0.803571429,0.736607143,0.708333333,0.658333333,0.640909091,0.621212121,0.58974359,0.586538462,0.575,0.5625,0.536764706,0.529411765,0.510233918,0.492105263,0.485714286,0.25445968
0.09,0.003,0.03,0.005933844,0.036842312,7,3.5,2.833333333,2.395833333,2.0625,1.883333333,1.922619048,1.834821429,1.736111111,1.666666667,1.640909091,1.59280303,1.5625,1.512362637,1.507142857,1.488541667,1.471507353,1.455065359,1.427631579,1.395394737,1.366666667,0.161828222
0.09,0.005,0.03,0.008220592,0.025566226,9,6,5.125,4.208333333,3.6375,3.366666667,3.178571429,3.133928571,3.010416667,2.841666667,2.727272727,2.623106061,2.533653846,2.436813187,2.332142857,2.222916667,2.130514706,2.040849673,1.96125731,1.882236842,1.813690476,0.13195216
0.1,0.001,0.03,0.00398235,0.00951817,4,1.375,1.208333333,1.0625,0.975,0.908333333,0.94047619,0.892857143,0.854166667,0.841666667,0.8,0.808712121,0.798076923,0.776098901,0.76547619,0.753125,0.746323529,0.742647059,0.729532164,0.711842105,0.705952381,0.186949786
0.1,0.003,0.03,0.007920524,0.007852946,10,5.625,5.375,4.916666667,4.4625,4.175,3.827380952,3.553571429,3.357638889,3.213888889,3.043181818,2.865530303,2.682692308,2.528846154,2.396428571,2.265625,2.147058824,2.035130719,1.933479532,1.849342105,1.770238095,0.135090956
0.1,0.005,0.03,0.004545455,0.02044725,12,8.375,5.875,5.354166667,4.875,4.666666667,4.547619048,4.379464286,4.072916667,3.786111111,3.525,3.299242424,3.080128205,2.892857143,2.725,2.576041667,2.452205882,2.330065359,2.222953216,2.127631579,2.042857143,0.137605326
0.11,0.001,0.03,0.004811548,0.014044941,5,1,1.333333333,1.0625,1.025,0.958333333,0.916666667,0.870535714,0.84375,0.847222222,0.811363636,0.789772727,0.778846154,0.778846154,0.747619048,0.722916667,0.714154412,0.698529412,0.691520468,0.675657895,0.674404762,0.227884155
0.11,0.003,0.03,0.002893735,0.008098544,11,5.375,5.5,5.625,5.6125,5.216666667,4.869047619,4.473214286,4.0625,3.733333333,3.454545455,3.196969697,2.969551282,2.776098901,2.596428571,2.4375,2.301470588,2.183006536,2.073099415,1.976315789,1.8875,0.132021522
0.11,0.005,0.03,0.005,0.004876602,20,12.5,10.875,9.458333333,7.925,6.683333333,5.833333333,5.080357143,4.486111111,4.055555556,3.695454545,3.388257576,3.147435897,2.925824176,2.733333333,2.584375,2.445772059,2.326797386,2.226608187,2.127631579,2.035714286,0.171623397
0.09,0.001,0.03,0.010158077,0.039545508,5,0.875,0.75,0.666666667,0.6625,0.6,0.535714286,0.504464286,0.496527778,0.508333333,0.531818182,0.507575758,0.501602564,0.479395604,0.467857143,0.465625,0.451286765,0.441993464,0.434210526,0.417763158,0.407738095,0.318348204
0.09,0.003,0.03,0.006266738,0.031519637,8,3.75,2.75,2.8125,2.675,2.491666667,2.297619048,2.15625,2,1.85,1.777272727,1.712121212,1.653846154,1.605769231,1.596428571,1.5875,1.556985294,1.531045752,1.514619883,1.505921053,1.470238095,0.16564936
0.09,0.005,0.03,0.009203844,0.029621003,9,5.375,4.416666667,3.791666667,3.4125,3.15,2.892857143,2.794642857,2.732638889,2.702777778,2.620454545,2.543560606,2.451923077,2.357142857,2.247619048,2.147916667,2.060661765,1.977941176,1.897660819,1.823684211,1.763095238,0.140273418
0.1,0.001,0.03,0.008225204,0.025377429,5,0.875,1,0.9375,0.875,0.783333333,0.744047619,0.808035714,0.777777778,0.736111111,0.725,0.698863636,0.671474359,0.648351648,0.63452381,0.615625,0.59375,0.575980392,0.574561404,0.561184211,0.544642857,0.257987781
0.1,0.003,0.03,0.0054213,0.019595959,9,5.875,4.25,3.604166667,3.45,3.341666667,3.30952381,3.142857143,3.065972222,2.991666667,2.881818182,2.732954545,2.602564103,2.46978022,2.333333333,2.214583333,2.110294118,2.012254902,1.914473684,1.832894737,1.753571429,0.134550516
0.1,0.005,0.03,0.01077033,0.021129232,13,7.75,6.5,6.4375,5.85,5.458333333,5.095238095,4.691964286,4.375,4.005555556,3.690909091,3.433712121,3.197115385,2.990384615,2.816666667,2.642708333,2.506433824,2.369281046,2.260964912,2.163815789,2.073809524,0.139321451
0.11,0.001,0.03,0.002687453,0.005947368,5,1.75,1.458333333,1.354166667,1.225,1.25,1.232142857,1.15625,1.131944444,1.116666667,1.090909091,1.077651515,1.046474359,1.019230769,1.011904762,0.975,0.934742647,0.910947712,0.873538012,0.843421053,0.808333333,0.183374147
0.11,0.003,0.03,0.008,0.007909447,14,9,7.541666667,6.583333333,6.1125,5.683333333,5.160714286,4.616071429,4.201388889,3.825,3.486363636,3.225378788,2.987179487,2.777472527,2.603571429,2.444791667,2.305147059,2.185457516,2.074561404,1.975,1.88452381,0.14787672
0.11,0.005,0.03,0.004714045,0.010877391,19,12.25,10.875,9.375,7.8625,6.658333333,5.791666667,5.147321429,4.59375,4.147222222,3.779545455,3.488636364,3.238782051,3.023351648,2.832142857,2.659375,2.506433824,2.37745098,2.261695906,2.155263158,2.053571429,0.163684391
0.09,0.001,0.03,0.005146407,0.017062958,4,1.5,1.208333333,0.916666667,0.7375,0.65,0.648809524,0.611607143,0.569444444,0.519444444,0.495454545,0.482954545,0.451923077,0.447802198,0.452380952,0.453125,0.454044118,0.444444444,0.440789474,0.434210526,0.44047619,0.244507586
0.09,0.003,0.03,0.003654049,0.029941136,8,3.75,3.125,2.791666667,2.675,2.45,2.351190476,2.25,2.131944444,2.008333333,1.897727273,1.846590909,1.782051282,1.759615385,1.763095238,1.752083333,1.714154412,1.669117647,1.622076023,1.576315789,1.531547619,0.158580672
0.09,0.005,0.03,0.008601139,0.021826455,10,4.5,3.666666667,3.625,3.5625,3.625,3.529761905,3.549107143,3.385416667,3.219444444,3.063636364,2.882575758,2.701923077,2.556318681,2.402380952,2.275,2.15625,2.044934641,1.955409357,1.875,1.799404762,0.146250723
0.1,0.001,0.03,0.009602723,0.00590979,5,0.75,0.916666667,1.145833333,1.025,0.966666667,0.904761905,0.848214286,0.822916667,0.836111111,0.863636364,0.867424242,0.849358974,0.828296703,0.810714286,0.790625,0.778492647,0.767156863,0.744883041,0.740789474,0.726190476,0.22744084
0.1,0.003,0.03,0.004879165,0.017935842,8,3.5,3.125,3.479166667,3.525,3.266666667,2.982142857,2.910714286,2.795138889,2.733333333,2.661363636,2.564393939,2.475961538,2.376373626,2.267857143,2.161458333,2.066176471,1.971405229,1.882309942,1.801315789,1.721428571,0.132742173
0.1,0.005,0.03,0.003752756,0.010769917,11,8,7.583333333,6.916666667,6.2625,5.983333333,5.464285714,4.950892857,4.510416667,4.105555556,3.743181818,3.471590909,3.219551282,3.001373626,2.813095238,2.652083333,2.506433824,2.383169935,2.271929825,2.180921053,2.0875,0.115658214
0.11,0.001,0.03,0.017213261,0.009692813,5,0.5,1.041666667,0.958333333,1,0.991666667,0.970238095,0.959821429,0.940972222,0.922222222,0.909090909,0.912878788,0.892628205,0.868131868,0.838095238,0.825,0.810661765,0.801470588,0.782163743,0.769078947,0.758928571,0.222686903
0.11,0.003,0.03,0.004123106,0.004736894,13,7.5,7.958333333,7.083333333,6.5,5.725,5.172619048,4.629464286,4.170138889,3.816666667,3.490909091,3.212121212,2.974358974,2.767857143,2.589285714,2.435416667,2.294117647,2.171568627,2.05628655,1.960526316,1.87202381,0.139216066
0.11,0.005,0.03,0.011045361,0.009816908,19,14.375,11.29166667,9.333333333,7.925,6.75,5.797619048,5.084821429,4.538194444,4.113888889,3.770454545,3.460227273,3.185897436,2.956043956,2.772619048,2.608333333,2.465992647,2.33251634,2.21125731,2.101315789,2.016071429,0.160893889
0.09,0.001,0.03,0.011724596,0.043384105,5,0.875,0.666666667,0.604166667,0.55,0.533333333,0.511904762,0.459821429,0.454861111,0.422222222,0.388636364,0.375,0.376602564,0.353021978,0.346428571,0.338541667,0.333639706,0.331699346,0.337719298,0.330263158,0.327380952,0.35927516
0.09,0.003,0.03,0.028873046,0.02767683,8,3.5,2.875,2.541666667,2.275,2.175,2.166666667,2.026785714,1.920138889,1.913888889,1.879545455,1.823863636,1.778846154,1.777472527,1.748809524,1.719791667,1.684742647,1.636437908,1.583333333,1.535526316,1.505357143,0.166431329
0.09,0.005,0.03,0.002571297,0.030197585,10,5.75,4.583333333,3.875,3.525,3.341666667,3.226190476,3.138392857,3.003472222,2.847222222,2.693181818,2.600378788,2.504807692,2.417582418,2.319047619,2.214583333,2.113970588,2.039215686,1.954678363,1.876315789,1.804761905,0.147429996
0.1,0.001,0.03,0.014868509,0.011185755,5,1.5,1.5,1.291666667,1.1375,0.958333333,0.892857143,0.861607143,0.815972222,0.808333333,0.797727273,0.806818182,0.825320513,0.804945055,0.779761905,0.759375,0.738051471,0.718954248,0.701023392,0.682894737,0.661904762,0.216985199
0.1,0.003,0.03,0.005186521,0.017538989,10,5.25,4.166666667,3.6875,3.4875,3.183333333,3.089285714,3.075892857,2.954861111,2.830555556,2.722727273,2.621212121,2.512820513,2.387362637,2.264285714,2.153125,2.045955882,1.950980392,1.875,1.798684211,1.723809524,0.152018289
0.1,0.005,0.03,0.007120003,0.004929089,12,7.25,6.791666667,6.270833333,5.875,5.608333333,5.196428571,4.803571429,4.371527778,3.994444444,3.690909091,3.409090909,3.168269231,2.95467033,2.766666667,2.608333333,2.475183824,2.345588235,2.229532164,2.132236842,2.042261905,0.130456694
0.11,0.001,0.03,0.013455918,0.011682359,6,1.375,1.416666667,1.333333333,1.1875,1.1,1.071428571,1.053571429,1.048611111,1.013888889,1,0.948863636,0.919871795,0.877747253,0.863095238,0.845833333,0.819852941,0.793300654,0.777777778,0.761842105,0.749404762,0.23114627
0.11,0.003,0.03,0.005360037,0.010149477,12,9.375,7.375,6.208333333,5.4375,5.158333333,4.845238095,4.482142857,4.072916667,3.738888889,3.443181818,3.189393939,2.966346154,2.763736264,2.589285714,2.438541667,2.306985294,2.187091503,2.07748538,1.975,1.882738095,0.132577437
0.11,0.005,0.03,0,0.000436732,20,13.5,11.54166667,9.791666667,8.275,6.841666667,5.869047619,5.165178571,4.586805556,4.144444444,3.754545455,3.424242424,3.166666667,2.953296703,2.763095238,2.598958333,2.446691176,2.314542484,2.22002924,2.126973684,2.032142857,0.167340686
0.09,0.001,0.03,0.004129449,0.02637239,4,1.125,0.875,0.6875,0.5875,0.616666667,0.589285714,0.575892857,0.552083333,0.533333333,0.511363636,0.496212121,0.490384615,0.476648352,0.463095238,0.463541667,0.456801471,0.445261438,0.439327485,0.436842105,0.430357143,0.262259016
0.09,0.003,0.03,0.010889507,0.048821418,6,2.625,2.208333333,1.854166667,1.625,1.516666667,1.505952381,1.482142857,1.493055556,1.527777778,1.527272727,1.492424242,1.46474359,1.428571429,1.429761905,1.402083333,1.360294118,1.341503268,1.324561404,1.319736842,1.313690476,0.161105231
0.09,0.005,0.03,0.01046267,0.035006076,9,4.625,3.958333333,3.645833333,3.525,3.283333333,3.238095238,3.09375,2.972222222,2.836111111,2.695454545,2.617424242,2.53525641,2.438186813,2.31547619,2.217708333,2.119485294,2.02369281,1.93494152,1.860526316,1.794047619,0.139039346
0.1,0.001,0.03,0.011985403,0.012938487,5,1.25,1.166666667,1.229166667,1.0625,0.975,0.916666667,0.857142857,0.84375,0.819444444,0.815909091,0.803030303,0.794871795,0.773351648,0.758333333,0.751041667,0.726102941,0.705065359,0.685672515,0.675657895,0.663690476,0.224486399
0.1,0.003,0.03,0.012047084,0.005521782,10,4.5,4,4.291666667,3.95,3.741666667,3.613095238,3.5625,3.458333333,3.238888889,3.027272727,2.848484848,2.689102564,2.539835165,2.39047619,2.255208333,2.137867647,2.039215686,1.948830409,1.857236842,1.769047619,0.143146034
0.1,0.005,0.03,0.015005786,0.026669687,12,6.625,6,5.4375,5.275,4.95,4.720238095,4.4375,4.107638889,3.833333333,3.577272727,3.346590909,3.121794872,2.93956044,2.758333333,2.601041667,2.467830882,2.35620915,2.254385965,2.175,2.089285714,0.13781458
0.11,0.001,0.03,0.00247631,0.002501389,5,0.875,1.125,1.3125,1.2125,1.25,1.232142857,1.196428571,1.1875,1.172222222,1.122727273,1.106060606,1.088141026,1.063186813,1.028571429,0.996875,0.956801471,0.926470588,0.887426901,0.861184211,0.826190476,0.189200944
0.11,0.003,0.03,0.006,0.002340985,15,8,7.625,7.041666667,6.6375,5.95,5.31547619,4.700892857,4.246527778,3.858333333,3.531818182,3.265151515,3.022435897,2.809065934,2.632142857,2.464583333,2.317095588,2.205065359,2.091374269,1.991447368,1.901190476,0.155268625
0.11,0.005,0.03,0.009013878,0.013739836,16,12.25,10.33333333,8.895833333,7.6625,6.6,5.69047619,5.022321429,4.475694444,4.041666667,3.681818182,3.386363636,3.145833333,2.942307692,2.760714286,2.596875,2.455882353,2.330065359,2.228070175,2.134868421,2.04702381,0.144558744
0.09,0.001,0.03,0.02123171,0.032400087,5,1.375,0.708333333,0.6875,0.675,0.616666667,0.613095238,0.647321429,0.604166667,0.572222222,0.545454545,0.517045455,0.524038462,0.506868132,0.489285714,0.473958333,0.454044118,0.450980392,0.437865497,0.425,0.41547619,0.298697873
0.09,0.003,0.03,0.002773082,0.029976309,7,2.75,2.041666667,2.1875,2.2125,2.175,2.119047619,2.080357143,1.96875,1.905555556,1.827272727,1.827651515,1.807692308,1.778846154,1.755952381,1.707291667,1.662683824,1.64379085,1.604532164,1.559868421,1.51547619,0.155102535
0.09,0.005,0.03,0.005699971,0.025048997,9,4.875,4.666666667,4.083333333,3.4,3.166666667,3.05952381,3,2.923611111,2.894444444,2.779545455,2.651515152,2.53525641,2.424450549,2.317857143,2.211458333,2.110294118,2.02124183,1.937865497,1.863157895,1.789285714,0.136963007
0.1,0.001,0.03,0.006467175,0.016030575,5,2.125,1.458333333,1.145833333,1.05,0.883333333,0.851190476,0.816964286,0.774305556,0.747222222,0.722727273,0.729166667,0.719551282,0.743131868,0.720238095,0.70625,0.679227941,0.656045752,0.652046784,0.635526316,0.623214286,0.222823263
0.1,0.003,0.03,0.001600781,0.02373491,10,4.5,3.791666667,3.354166667,3.1625,3.1,3.053571429,2.955357143,2.871527778,2.811111111,2.715909091,2.596590909,2.479166667,2.370879121,2.278571429,2.183333333,2.077205882,1.979575163,1.89254386,1.813815789,1.738095238,0.156922838
0.1,0.005,0.03,0.001795055,0.005024938,11,7.375,6.916666667,6.958333333,6.3875,5.975,5.476190476,4.941964286,4.486111111,4.097222222,3.770454545,3.481060606,3.224358974,3.010989011,2.826190476,2.655208333,2.513786765,2.383169935,2.274122807,2.175657895,2.080357143,0.117009645
0.11,0.001,0.03,0.009446361,0.006635336,6,1.375,2,1.5,1.4125,1.183333333,1.125,1.066964286,1.059027778,1.019444444,0.993181818,0.994318182,0.980769231,0.968406593,0.96547619,0.942708333,0.913602941,0.885620915,0.854532164,0.828289474,0.795833333,0.215331541
0.11,0.003,0.03,0.00509902,0.004988291,15,8.75,7.375,6.541666667,6.1,5.591666667,5.029761905,4.513392857,4.072916667,3.725,3.413636364,3.145833333,2.924679487,2.722527473,2.547619048,2.401041667,2.262867647,2.138071895,2.027777778,1.930921053,1.84702381,0.159470296
0.11,0.005,0.03,0.003535534,0.006771962,19,13.875,11.20833333,9.0625,7.8625,6.825,5.839285714,5.129464286,4.597222222,4.125,3.745454545,3.445075758,3.173076923,2.953296703,2.771428571,2.602083333,2.458639706,2.33496732,2.221491228,2.128947368,2.044047619,0.161835984
